Distance,Timestamp,Speed_kmh,RPM,Throttle,Brake,Steering,Gear,CompletedLaps,iCurrentTime_ms,CurrentLapTime_str,iLastTime_ms,iBestTime_ms,LapNumberTotal,CurrentSectorIndex,LastSectorTime_ms,IsInPit,IsInPitLane,TyreCompound,X,Y,Z,Flag,SurfaceGrip
5284.323,1757773072,215.19,11241,1.0,0.0,0.102,5,1,75657,1:15.657,82160,82160,0,2,26011,False,False,Soft (S),-135.43043518066406,-11.06015968322754,856.7334594726562,0,1.0
5290.219,1757773072,218.03,11411,1.0,0.0,0.098,5,1,75756,1:15.756,82160,82160,0,2,26011,False,False,Soft (S),-140.00198364257812,-11.029232025146484,852.9111328125,0,1.0
5296.425,1757773072,220.81,11532,1.0,0.0,0.099,5,1,75858,1:15.858,82160,82160,0,2,26011,False,False,Soft (S),-144.6197509765625,-11.004724502563477,848.7445678710938,0,1.0
5302.708,1757773072,223.66,11639,1.0,0.0,0.097,5,1,75957,1:15.957,82160,82160,0,2,26011,False,False,Soft (S),-148.99427795410156,-10.978652000427246,844.4740600585938,0,1.0
5309.017,1757773072,226.36,11792,1.0,0.0,0.096,5,1,76059,1:16.059,82160,82160,0,2,26011,False,False,Soft (S),-153.38070678710938,-10.941255569458008,839.8450317382812,0,1.0
5315.224,1757773073,229.1,11952,1.0,0.0,0.091,5,1,76158,1:16.158,82160,82160,0,2,26011,False,False,Soft (S),-157.52102661132812,-10.904767036437988,835.1435546875,0,1.0
5321.721,1757773073,231.78,12054,1.0,0.0,0.087,5,1,76260,1:16.260,82160,82160,0,2,26011,False,False,Soft (S),-161.65562438964844,-10.868780136108398,830.0873413085938,0,1.0
5328.107,1757773073,233.93,13054,0.0,0.0,0.087,0,1,76359,1:16.359,82160,82160,0,2,26011,False,False,Soft (S),-165.52743530273438,-10.826532363891602,824.97705078125,0,1.0
5334.741,1757773073,236.33,10895,1.0,0.0,0.086,6,1,76461,1:16.461,82160,82160,0,2,26011,False,False,Soft (S),-169.36239624023438,-10.781030654907228,819.5260009765625,0,1.0
5341.507,1757773073,238.65,10991,1.0,0.0,0.088,6,1,76563,1:16.563,82160,82160,0,2,26011,False,False,Soft (S),-173.0377197265625,-10.739419937133787,813.8871459960938,0,1.0
5348.187,1757773073,240.89,11088,1.0,0.0,0.087,6,1,76662,1:16.662,82160,82160,0,2,26011,False,False,Soft (S),-176.43788146972656,-10.696736335754396,808.2355346679688,0,1.0
5354.805,1757773073,243.14,11213,1.0,0.0,0.084,6,1,76761,1:16.761,82160,82160,0,2,26011,False,False,Soft (S),-179.667236328125,-10.649648666381836,802.41455078125,0,1.0
5361.517,1757773073,245.34,11291,1.0,0.0,0.079,6,1,76860,1:16.860,82160,82160,0,2,26011,False,False,Soft (S),-182.72569274902344,-10.608280181884766,796.4342651367188,0,1.0
5368.389,1757773073,247.54,11419,1.0,0.0,0.083,6,1,76962,1:16.962,82160,82160,0,2,26011,False,False,Soft (S),-185.68605041503903,-10.562580108642578,790.109375,0,1.0
5375.566,1757773073,249.68,11506,1.0,0.0,0.081,6,1,77064,1:17.064,82160,82160,0,2,26011,False,False,Soft (S),-188.45562744140625,-10.521705627441406,783.6307983398438,0,1.0
5382.539,1757773074,251.9,11572,1.0,0.0,0.077,6,1,77166,1:17.166,82160,82160,0,2,26011,False,False,Soft (S),-191.0274658203125,-10.481977462768556,777.0044555664062,0,1.0
5389.564,1757773074,253.98,11673,1.0,0.0,0.074,6,1,77265,1:17.265,82160,82160,0,2,26011,False,False,Soft (S),-193.33792114257807,-10.444846153259276,770.4418334960938,0,1.0
5396.685,1757773074,256.1,11753,1.0,0.0,0.065,6,1,77364,1:17.364,82160,82160,0,2,26011,False,False,Soft (S),-195.4670867919922,-10.407936096191406,763.7584228515625,0,1.0
5403.899,1757773074,258.11,11851,1.0,0.0,0.061,6,1,77466,1:17.466,82160,82160,0,2,26011,False,False,Soft (S),-197.4753875732422,-10.361761093139648,756.7547607421875,0,1.0
5410.906,1757773074,260.14,11950,1.0,0.0,0.059,6,1,77565,1:17.565,82160,82160,0,2,26011,False,False,Soft (S),-199.25657653808597,-10.31958293914795,749.853515625,0,1.0
5418.375,1757773074,262.07,12030,1.0,0.0,0.059,6,1,77667,1:17.667,82160,82160,0,2,26011,False,False,Soft (S),-200.91758728027344,-10.27820110321045,742.6425170898438,0,1.0
5425.541,1757773074,263.96,12110,1.0,0.0,0.063,6,1,77766,1:17.766,82160,82160,0,2,26011,False,False,Soft (S),-202.3575592041016,-10.238542556762695,735.5523681640625,0,1.0
5433.103,1757773074,265.01,11046,0.0,0.0,0.05,7,1,77868,1:17.868,82160,82160,0,2,26011,False,False,Soft (S),-203.6599273681641,-10.201172828674316,728.1640014648438,0,1.0
5440.503,1757773074,266.97,10674,1.0,0.0,0.041,7,1,77967,1:17.967,82160,82160,0,2,26011,False,False,Soft (S),-204.7487030029297,-10.158967971801758,720.9230346679688,0,1.0
5447.917,1757773074,268.42,10722,1.0,0.0,0.025,7,1,78069,1:18.069,82160,82160,0,2,26011,False,False,Soft (S),-205.7146148681641,-10.124078750610352,713.3997192382812,0,1.0
5455.366,1757773075,269.89,10802,1.0,0.0,0.023,7,1,78168,1:18.168,82160,82160,0,2,26011,False,False,Soft (S),-206.52227783203125,-10.08967113494873,706.0408935546875,0,1.0
5462.909,1757773075,271.37,10845,1.0,0.0,0.019,7,1,78267,1:18.267,82160,82160,0,2,26011,False,False,Soft (S),-207.2318878173828,-10.05667495727539,698.6317138671875,0,1.0
5470.485,1757773075,272.88,10901,1.0,0.0,0.014,7,1,78369,1:18.369,82160,82160,0,2,26011,False,False,Soft (S),-207.8842315673828,-10.026906967163086,690.9491577148438,0,1.0
5478.166,1757773075,274.32,10949,1.0,0.0,0.015,7,1,78468,1:18.468,82160,82160,0,2,26011,False,False,Soft (S),-208.45590209960935,-9.993633270263672,683.4470825195312,0,1.0
5485.93,1757773075,275.76,11030,1.0,0.0,0.014,7,1,78570,1:18.570,82160,82160,0,2,26011,False,False,Soft (S),-208.9923248291016,-9.948347091674805,675.672607421875,0,1.0
5493.698,1757773075,277.15,11096,1.0,0.0,0.01,7,1,78672,1:18.672,82160,82160,0,2,26011,False,False,Soft (S),-209.4783477783203,-9.900068283081056,667.8534545898438,0,1.0
5501.227,1757773075,278.55,11158,1.0,0.0,0.011,7,1,78768,1:18.768,82160,82160,0,2,26011,False,False,Soft (S),-209.890625,-9.86017608642578,660.4547729492188,0,1.0
5509.136,1757773075,279.92,11212,1.0,0.0,0.01,7,1,78873,1:18.873,82160,82160,0,2,26011,False,False,Soft (S),-210.2876892089844,-9.828085899353027,652.55224609375,0,1.0
5517.071,1757773075,281.28,11295,1.0,0.0,0.011,7,1,78972,1:18.972,82160,82160,0,2,26011,False,False,Soft (S),-210.64523315429688,-9.780726432800291,644.6080322265625,0,1.0
5524.754,1757773075,282.65,11303,1.0,0.0,0.01,7,1,79071,1:19.071,82160,82160,0,2,26011,False,False,Soft (S),-210.9566650390625,-9.748364448547363,636.859130859375,0,1.0
5532.827,1757773076,284.02,11316,1.0,0.0,0.011,7,1,79173,1:19.173,82160,82160,0,2,26011,False,False,Soft (S),-211.2367401123047,-9.70786190032959,628.8355712890625,0,1.0
5540.632,1757773076,285.23,11414,1.0,0.0,0.008,7,1,79272,1:19.272,82160,82160,0,2,26011,False,False,Soft (S),-211.466552734375,-9.634249687194824,621.0111083984375,0,1.0
5548.597,1757773076,286.45,11504,1.0,0.0,0.006,7,1,79374,1:19.374,82160,82160,0,2,26011,False,False,Soft (S),-211.66421508789065,-9.5667085647583,612.9126586914062,0,1.0
5556.575,1757773076,287.75,11512,1.0,0.0,0.007,7,1,79473,1:19.473,82160,82160,0,2,26011,False,False,Soft (S),-211.8193359375,-9.50807285308838,605.0167236328125,0,1.0
5564.541,1757773076,289.03,11534,1.0,0.0,0.005,7,1,79572,1:19.572,82160,82160,0,2,26011,False,False,Soft (S),-211.9439849853516,-9.446539878845217,597.0867919921875,0,1.0
5572.814,1757773076,290.23,11568,1.0,0.0,0.004,7,1,79677,1:19.677,82160,82160,0,2,26011,False,False,Soft (S),-212.04962158203125,-9.383986473083496,588.6398315429688,0,1.0
5580.873,1757773076,291.45,11612,1.0,0.0,0.004,7,1,79776,1:19.776,82160,82160,0,2,26011,False,False,Soft (S),-212.1258087158203,-9.32660961151123,580.641845703125,0,1.0
5589.248,1757773076,292.6,11655,1.0,0.0,0.005,7,1,79878,1:19.878,82160,82160,0,2,26011,False,False,Soft (S),-212.18101501464844,-9.272130966186523,572.36767578125,0,1.0
5597.095,1757773076,293.77,11713,1.0,0.0,0.006,7,1,79974,1:19.974,82160,82160,0,2,26011,False,False,Soft (S),-212.2100830078125,-9.221694946289062,564.5494384765625,0,1.0
5605.572,1757773076,294.88,11749,1.0,0.0,0.004,7,1,80079,1:20.079,82160,82160,0,2,26011,False,False,Soft (S),-212.2148284912109,-9.172680854797363,555.965087890625,0,1.0
5613.603,1757773077,296.03,11782,1.0,0.0,0.005,7,1,80178,1:20.178,82160,82160,0,2,26011,False,False,Soft (S),-212.1924743652344,-9.12590789794922,547.8396606445312,0,1.0
5621.992,1757773077,297.01,11903,1.0,0.0,0.006,7,1,80277,1:20.277,82160,82160,0,2,26011,False,False,Soft (S),-212.14292907714844,-9.077497482299805,539.6846923828125,0,1.0
5630.245,1757773077,298.21,11934,1.0,0.0,0.013,7,1,80379,1:20.379,82160,82160,0,2,26011,False,False,Soft (S),-212.0612030029297,-9.02985382080078,531.2509765625,0,1.0
5638.507,1757773077,299.24,11899,1.0,0.0,0.004,7,1,80478,1:20.478,82160,82160,0,2,26011,False,False,Soft (S),-211.9509735107422,-8.995019912719727,523.0391845703125,0,1.0
5647.14,1757773077,300.31,11938,1.0,0.0,0.0,7,1,80580,1:20.580,82160,82160,0,2,26011,False,False,Soft (S),-211.806884765625,-8.949740409851074,514.546630859375,0,1.0
5655.431,1757773077,300.95,10676,1.0,0.0,0.0,8,1,80682,1:20.682,82160,82160,0,2,26011,False,False,Soft (S),-211.6399688720703,-8.913487434387207,506.0309143066406,0,1.0
5663.71,1757773077,301.49,10705,1.0,0.0,0.004,8,1,80781,1:20.781,82160,82160,0,2,26011,False,False,Soft (S),-211.45936584472656,-8.867410659790039,497.74853515625,0,1.0
5672.255,1757773077,301.99,10735,1.0,0.0,0.009,8,1,80883,1:20.883,82160,82160,0,2,26011,False,False,Soft (S),-211.2532501220703,-8.817277908325195,489.2010192871094,0,1.0
5680.902,1757773077,302.51,10736,1.0,0.0,0.011,8,1,80985,1:20.985,82160,82160,0,2,26011,False,False,Soft (S),-211.01153564453125,-8.779935836791992,480.6398010253906,0,1.0
5689.241,1757773077,302.98,10757,1.0,0.0,0.011,8,1,81084,1:21.084,82160,82160,0,2,26011,False,False,Soft (S),-210.72935485839844,-8.735067367553711,472.3186340332031,0,1.0
5697.609,1757773078,303.46,10773,1.0,0.0,0.011,8,1,81183,1:21.183,82160,82160,0,2,26011,False,False,Soft (S),-210.3961334228516,-8.691726684570312,463.9864501953125,0,1.0
5706.287,1757773078,303.95,10778,1.0,0.0,0.009,8,1,81285,1:21.285,82160,82160,0,2,26011,False,False,Soft (S),-210.00125122070312,-8.657729148864746,455.3907470703125,0,1.0
5714.729,1757773078,304.38,10815,1.0,0.0,0.007,8,1,81387,1:21.387,82160,82160,0,2,26011,False,False,Soft (S),-209.55587768554688,-8.61561107635498,446.7839965820313,0,1.0
5723.116,1757773078,304.86,10818,1.0,0.0,0.005,8,1,81486,1:21.486,82160,82160,0,2,26011,False,False,Soft (S),-209.0809631347656,-8.580585479736328,438.4199523925781,0,1.0
5731.596,1757773078,305.3,10841,1.0,0.0,0.009,8,1,81585,1:21.585,82160,82160,0,2,26011,False,False,Soft (S),-208.56988525390625,-8.542581558227539,430.0456848144531,0,1.0
5740.073,1757773078,305.77,10845,1.0,0.0,0.011,8,1,81684,1:21.684,82160,82160,0,2,26011,False,False,Soft (S),-208.0245819091797,-8.506107330322266,421.6612548828125,0,1.0
5748.611,1757773078,306.2,10854,1.0,0.0,0.008,8,1,81786,1:21.786,82160,82160,0,2,26011,False,False,Soft (S),-207.41683959960935,-8.468908309936523,413.0133361816406,0,1.0
