Speed_kmh,RPM,Throttle,Brake,Steering,Gear,Timestamp,CompletedLaps,DistanceTraveled_m,CurrentSectorIndex,IsInPit
-1.502706312733457,-0.08216608168343627,0.4898248013351449,-0.30752190991321987,-0.14110113717664208,-1.4829542302490162,1765206879,6,40764.766,1,False
-1.4505750592842934,0.11444786669544202,0.4898248013351449,-0.30752190991321987,-0.17869232144076488,-1.4829542302490162,1765206879,6,40768.691,1,False
-1.385038626376773,0.15805772742609547,0.4898248013351449,-0.30752190991321987,-0.1303607988154641,-1.4829542302490162,1765206879,6,40772.555,1,False
-1.3226165280908915,0.46258760235879415,0.4898248013351449,-0.30752190991321987,-0.017587246023095766,-1.4829542302490162,1765206879,6,40776.762,1,False
-1.2612776766299274,0.6739845543751821,0.4898248013351449,-0.30752190991321987,0.030744276602204974,-1.4829542302490162,1765206879,6,40781.137,1,False
-1.1991263900502749,0.948209271850986,0.4898248013351449,-0.30752190991321987,0.009263599879849092,-1.4829542302490162,1765206879,6,40785.359,1,False
-1.149297036104061,1.2076509856892803,0.4898248013351449,-0.30752190991321987,-0.10350995291251927,-1.4829542302490162,1765206879,6,40789.969,1,False
-1.0878227787899823,1.0834737551341993,0.4898248013351449,-0.30752190991321987,-0.07665910700957443,-1.4829542302490162,1765206879,6,40794.457,1,False
-1.0482842696804864,1.4981370071663447,0.4898248013351449,-0.30752190991321987,-0.1894326598019428,-1.4829542302490162,1765206879,6,40799.34,1,False
-0.9916846230785376,0.10114316342168334,0.4898248013351449,-0.30752190991321987,-0.24850452078842147,-1.0107752831214722,1765206879,6,40804.184,1,False
-0.9516044905565829,0.8617287005715546,0.4898248013351449,-0.30752190991321987,-0.21628350570488764,-1.0107752831214722,1765206880,6,40809.047,1,False
-0.8825475054680803,0.46628335326817155,0.4898248013351449,-0.30752190991321987,-0.2860957050525443,-1.0107752831214722,1765206880,6,40814.164,1,False
-0.8327181515218665,0.7870745322021309,0.4898248013351449,-0.30752190991321987,-0.22702384406606557,-1.0107752831214722,1765206880,6,40819.41,1,False
-0.7751706639481143,0.8742942536634377,0.4898248013351449,-0.30752190991321987,-0.20554316734370973,-1.0107752831214722,1765206880,6,40824.453,1,False
-0.7235810339114093,1.028037491493538,0.4898248013351449,-0.30752190991321987,-0.17869232144076488,-1.0107752831214722,1765206880,6,40829.973,1,False
-0.6741578975245397,1.2046943849617784,0.4898248013351449,-0.30752190991321987,-0.18406249062135382,-1.0107752831214722,1765206880,6,40835.324,1,False
-0.6294739659966853,1.3059579598787194,0.4898248013351449,-0.30752190991321987,-0.20017299816312076,-1.0107752831214722,1765206880,6,40841.016,1,False
-0.5879043690904686,1.417569637341917,0.4898248013351449,-0.30752190991321987,-0.22702384406606557,-1.0107752831214722,1765206880,6,40846.824,1,False
-0.5510739770432672,1.552094970443255,0.4898248013351449,-0.30752190991321987,-0.1894326598019428,-1.0107752831214722,1765206880,6,40852.395,1,False
-0.5099105976963951,0.1314483208785781,0.4898248013351449,-0.30752190991321987,-0.17332215226017592,-0.5385963359939282,1765206880,6,40858.258,1,False
-0.4641434193436228,0.32954056962120737,0.4898248013351449,-0.30752190991321987,-0.17332215226017592,-0.5385963359939282,1765206881,6,40864.105,1,False
-0.41702218245970346,0.4522394998125374,0.4898248013351449,-0.30752190991321987,-0.17332215226017592,-0.5385963359939282,1765206881,6,40870.223,1,False
-0.3686822928977513,0.5091540638169495,0.4898248013351449,-0.30752190991321987,-0.14647130635723105,-0.5385963359939282,1765206881,6,40876.43,1,False
-0.32494620234169974,0.7456821220171038,0.4898248013351449,-0.30752190991321987,-0.14647130635723105,-0.5385963359939282,1765206881,6,40882.43,1,False
-0.2782311830171246,0.7819004809290024,0.4898248013351449,-0.30752190991321987,-0.1357309679960531,-0.5385963359939282,1765206881,6,40888.863,1,False
-0.23408887490172844,0.9378611693047292,0.4898248013351449,-0.30752190991321987,-0.14647130635723105,-0.5385963359939282,1765206881,6,40895.164,1,False
-0.1919776545830535,1.029515791857289,0.4898248013351449,-0.30752190991321987,-0.15721164471840898,-0.5385963359939282,1765206881,6,40900.984,1,False
-0.150949681089296,1.115257212954845,0.4898248013351449,-0.30752190991321987,-0.14647130635723105,-0.5385963359939282,1765206881,6,40907.68,1,False
-0.1131714480702917,1.1936071322336461,0.4898248013351449,-0.30752190991321987,-0.1357309679960531,-0.5385963359939282,1765206881,6,40914.902,1,False
-0.08324675453194043,0.2785392070717991,0.4898248013351449,-0.30752190991321987,-0.11962046045428619,-0.06641738886638428,1765206881,6,40921.809,1,False
-0.04641636248473902,0.37167212998810983,0.4898248013351449,-0.30752190991321987,-0.11962046045428619,-0.06641738886638428,1765206882,6,40928.074,1,False
-0.011075434821799228,0.4522394998125374,0.4898248013351449,-0.30752190991321987,-0.11962046045428619,-0.06641738886638428,1765206882,6,40935.0,1,False
0.02440089869425515,0.5365026205463423,0.4898248013351449,-0.30752190991321987,-0.10888012209310824,-0.06641738886638428,1765206882,6,40942.242,1,False
0.059064797091621234,0.6052435874607622,0.4898248013351449,-0.30752190991321987,-0.09813978373193032,-0.06641738886638428,1765206882,6,40949.199,1,False
0.09291626037029901,0.6917241587401937,0.4898248013351449,-0.30752190991321987,-0.09813978373193032,-0.06641738886638428,1765206882,6,40956.5,1,False
0.1259552885302885,0.7693349278371193,0.4898248013351449,-0.30752190991321987,-0.0820292761901634,-0.06641738886638428,1765206882,6,40963.754,1,False
0.1581818815715897,0.8122056383858972,0.4898248013351449,-0.30752190991321987,-0.055178430287218555,-0.06641738886638428,1765206882,6,40970.734,1,False
0.18810657510994058,0.9090343122115854,0.4898248013351449,-0.30752190991321987,-0.09813978373193032,-0.06641738886638428,1765206882,6,40978.27,1,False
0.216948021823374,0.9925582827635149,0.4898248013351449,-0.30752190991321987,-0.0820292761901634,-0.06641738886638428,1765206882,6,40985.273,1,False
0.24064404611844845,-0.11616699004970844,0.4898248013351449,-0.30752190991321987,-0.060548599467807517,0.40576155826115967,1765206883,6,40992.824,1,False
0.26339222944172,-0.06516562750030017,0.4898248013351449,-0.30752190991321987,0.014633769060438067,0.40576155826115967,1765206883,6,41000.344,1,False
0.28451554252761496,0.001357888868493229,0.4898248013351449,-0.30752190991321987,0.1649985061169292,0.40576155826115967,1765206883,6,41007.578,1,False
0.3049618263479362,0.06270735396415826,0.4898248013351449,-0.30752190991321987,0.3529544274375432,0.40576155826115967,1765206883,6,41015.242,1,False
0.32324161651842254,0.10114316342168334,0.4898248013351449,-0.30752190991321987,0.5086893336746233,0.40576155826115967,1765206883,6,41022.566,1,False
0.30712831999777196,-0.2676927773341823,-2.263354066055416,3.5748103824475694,0.6644242399117034,0.40576155826115967,1765206883,6,41030.211,1,False
0.13543369824831814,-0.6690513260925691,-2.263354066055416,2.5159924845309907,0.6214628864669918,0.40576155826115967,1765206883,6,41037.891,1,False
0.0682723951034213,-0.4554369235305548,0.26957049194390015,-0.30752190991321987,0.8094188077876057,0.40576155826115967,1765206883,6,41045.266,1,False
-0.018928974302452644,-0.7954460071932766,-2.263354066055416,-0.18987547681137776,1.0779272668170543,0.40576155826115967,1765206883,6,41052.348,1,False
-0.06510237021456909,-0.8937529813827157,-2.263354066055416,-0.30752190991321987,1.0134852366499865,0.40576155826115967,1765206883,6,41058.832,1,False
-0.10856764906439148,-0.9565807468421318,-1.4924639831860587,-0.30752190991321987,1.1531096353452996,0.40576155826115967,1765206884,6,41065.832,1,False
-0.12251445193520674,-0.8863614795639609,0.4898248013351449,-0.30752190991321987,1.2014411579706006,0.40576155826115967,1765206884,6,41072.609,1,False
-0.14566885281782208,-1.0644966733959522,-2.263354066055416,-0.30752190991321987,1.7599387527518533,0.40576155826115967,1765206884,6,41079.586,1,False
-0.19455036579223298,-1.1694559992222706,-2.263354066055416,-0.30752190991321987,1.824380782918921,0.40576155826115967,1765206884,6,41085.836,1,False
-0.2426194436479552,-1.2707195741392117,-2.263354066055416,-0.30752190991321987,2.0069665350589463,0.40576155826115967,1765206884,6,41092.582,1,False
-0.29353204441908687,-1.380113801056783,-2.263354066055416,-0.30752190991321987,2.200292625560149,0.40576155826115967,1765206884,6,41099.004,1,False
-0.3372681349751384,-1.448854767971203,-1.5199957718599644,-0.30752190991321987,2.3399170242554623,0.40576155826115967,1765206884,6,41105.043,1,False
-0.3814104430905341,-1.568597097435031,-2.263354066055416,-0.30752190991321987,2.6674973442713896,0.40576155826115967,1765206884,6,41111.465,1,False
-0.428802491680683,-1.6632083207150927,-2.263354066055416,-0.30752190991321987,2.8984146190367155,0.40576155826115967,1765206884,6,41117.25,1,False
-0.4771423812426352,-0.8863614795639609,-2.263354066055416,-0.30752190991321987,3.021928510190261,-0.06641738886638428,1765206884,6,41123.523,1,False
-0.5262947059232752,-1.2152833104985505,-2.263354066055416,-0.30752190991321987,2.8715637731337704,-0.06641738886638428,1765206885,6,41129.605,1,False
-0.5749054071914566,-1.39046190360304,-2.263354066055416,-0.30752190991321987,2.6513868367296225,-0.06641738886638428,1765206885,6,41135.297,1,False
-0.6167458158039024,-1.3313298890530012,-1.051955364403569,-0.30752190991321987,2.50639226885372,-0.06641738886638428,1765206885,6,41141.062,1,False
-0.6468059151953682,-1.2980681308686046,-2.263354066055416,-0.30752190991321987,2.3130661783525173,-0.06641738886638428,1765206885,6,41146.75,1,False
-0.6891879472202728,-1.404505757058674,-2.263354066055416,-0.30752190991321987,1.8995631514471667,-0.06641738886638428,1765206885,6,41152.129,1,False
-0.7081447666563324,-1.2441101675916943,0.4898248013351449,-0.30752190991321987,1.136999127803533,-0.06641738886638428,1765206885,6,41157.777,1,False
-0.6916252525763377,-1.1908913544966597,0.4898248013351449,-0.30752190991321987,0.57850153302228,-0.06641738886638428,1765206885,6,41163.402,1,False
-0.6657627346314275,-1.1790649515866518,0.4898248013351449,-0.30752190991321987,0.4120262884240219,-0.06641738886638428,1765206885,6,41168.711,1,False
-0.6350256059743883,-1.1125414352178584,0.4898248013351449,-0.30752190991321987,0.30462290481224247,-0.06641738886638428,1765206885,6,41174.484,1,False
-0.6019865778143988,-1.004625508664038,0.4898248013351449,-0.30752190991321987,0.2616615513675307,-0.06641738886638428,1765206885,6,41180.289,1,False
