TurboBoost,KERS_Charge,KERS_CurrentKJ,DRS_Enabled,Timestamp,CompletedLaps,DistanceTraveled_m,CurrentSectorIndex,IsInPit
0.1924268486558067,1.1886011110540924,1.8761746714643244,-0.5005741344284832,1765206922,6,43897.391,2,False
0.22588469797238322,1.1748211766429526,1.8875888484919243,-0.5005741344284832,1765206922,6,43903.754,2,False
0.25711202400118727,1.1610412422318128,1.900368701612247,-0.5005741344284832,1765206922,6,43910.473,2,False
0.28833935002999234,1.1472613078206733,1.9132923101107517,-0.5005741344284832,1765206922,6,43917.508,2,False
0.3151056294832533,1.1265914062039637,1.9258421546259845,-0.5005741344284832,1765206922,6,43924.023,2,False
0.34187190893651437,1.1128114717928241,1.9387513875866706,-0.5005741344284832,1765206922,6,43930.824,2,False
0.36417714181423144,1.0990315373816844,1.9512437299506302,-0.5005741344284832,1765206923,6,43937.891,2,False
0.38648237469194946,1.0852516029705446,1.9640523341465899,-0.5005741344284832,1765206923,6,43944.988,2,False
0.4087876075696665,1.0645817013538352,1.9764296722080046,-0.5005741344284832,1765206923,6,43952.109,2,False
0.4266317938718405,1.0508017669426954,1.9878007226221506,-0.5005741344284832,1765206923,6,43959.008,2,False
0.4444759801740145,1.0370218325315559,1.9988555112042972,-0.5005741344284832,1765206923,6,43966.414,2,False
0.46232016647618857,1.0301318653259859,2.0089183876769923,-0.5005741344284832,1765206923,6,43973.434,2,False
0.47793382949059104,1.0163519309148463,2.018621875704234,-0.5005741344284832,1765206923,6,43980.918,2,False
0.4935474925049936,1.0025719965037065,2.027692840067478,-0.5005741344284832,1765206923,6,43988.406,2,False
0.5047001089438521,0.9956820292981368,2.0359012721616336,-0.5005741344284832,1765206923,6,43995.461,2,False
0.4935474925049936,0.9887920620925669,2.0407027017928905,-0.5005741344284832,1765206923,6,44003.086,2,False
0.5069306322316236,0.9819020948869971,2.047689213172505,-0.5005741344284832,1765206924,6,44010.742,2,False
0.5180832486704822,0.9750121276814272,2.054388213795756,-0.5005741344284832,1765206924,6,44017.922,2,False
0.5314663883971131,0.9681221604758574,2.0609578345786446,-0.5005741344284832,1765206924,6,44025.492,2,False
0.5426190048359717,0.9612321932702875,2.0673980755211696,-0.5005741344284832,1765206924,6,44033.492,2,False
0.5515410979870586,0.9543422260647177,2.073665810009877,-0.5005741344284832,1765206924,6,44040.922,2,False
0.5604631911381457,0.9474522588591479,2.080149177565856,-0.5005741344284832,1765206924,6,44048.477,2,False
0.5693852842892326,0.9405622916535781,2.0866325451218355,-0.5005741344284832,1765206924,6,44056.641,2,False
0.5783073774403197,0.933672324448009,2.092914655148361,-0.5005741344284832,1765206924,6,44064.207,2,False
0.5849989473036352,0.9267823572424391,2.099383647166522,-0.5005741344284832,1765206924,6,44071.859,2,False
0.5916905171669508,0.9130024228312994,2.1058526391846835,-0.5005741344284832,1765206924,6,44080.066,2,False
0.5983820870302652,0.9061124556257296,2.112120373673391,-0.5005741344284832,1765206925,6,44087.863,2,False
0.6050736568935807,0.8992224884201597,2.1185749901537334,-0.5005741344284832,1765206925,6,44095.867,2,False
0.6117652267568963,0.89233252121459,2.125029606634077,-0.5005741344284832,1765206925,6,44103.59,2,False
0.6162262733324393,0.88544255400902,2.1312685900471475,-0.5005741344284832,1765206925,6,44111.781,2,False
0.6206873199079832,0.8785525868034503,2.1377088309896726,-0.5005741344284832,1765206925,6,44119.582,2,False
0.6251483664835262,0.8716626195978804,2.1441346963943797,-0.5005741344284832,1765206925,6,44127.711,2,False
0.6296094130590703,0.8647726523923105,2.1505605617990864,-0.5005741344284832,1765206925,6,44136.012,2,False
0.6340704596346133,0.8578826851867407,2.1567995452121576,-0.5005741344284832,1765206925,6,44144.379,2,False
0.6385315062101573,0.8509927179811708,2.163225410616864,-0.5005741344284832,1765206925,6,44152.332,2,False
0.6407620294979288,0.844102750775601,2.169464394029935,-0.5005741344284832,1765206926,6,44160.723,2,False
0.6452230760734717,0.8372127835700311,2.1758902594346416,-0.5005741344284832,1765206926,6,44169.18,2,False
0.6474535993612442,0.8303228163644614,2.182316124839349,-0.5005741344284832,1765206926,6,44177.078,2,False
0.6496841226490158,0.8234328491588915,2.18855510825242,-0.5005741344284832,1765206926,6,44185.59,2,False
0.6519146459367873,0.8165428819533217,2.1949665981193083,-0.5005741344284832,1765206926,6,44194.129,2,False
0.6563756925123313,0.8096529147477518,2.201378087986197,-0.5005741344284832,1765206926,6,44202.18,2,False
0.6586062158001028,0.802762947542182,2.207588320323632,-0.5005741344284832,1765206926,6,44210.742,2,False
0.6586062158001028,0.7958729803366121,2.2133241599130686,-0.5005741344284832,1765206926,6,44218.914,2,False
0.6340704596346133,0.7889830131310422,2.216386149468331,-0.5005741344284832,1765206926,6,44227.34,2,False
0.6385315062101573,0.7889830131310422,2.217004297594511,-0.5005741344284832,1765206926,6,44236.129,2,False
0.6429925527857003,0.7889830131310422,2.2171049263592377,-0.5005741344284832,1765206927,6,44244.355,2,False
0.6452230760734717,0.7958729803366121,2.2171049263592377,-0.5005741344284832,1765206927,6,44253.344,2,False
0.6474535993612442,0.7958729803366121,2.2171049263592377,-0.5005741344284832,1765206927,6,44261.629,2,False
0.6519146459367873,0.7958729803366121,2.2171049263592377,-0.5005741344284832,1765206927,6,44269.836,2,False
0.6541451692245588,0.7958729803366121,2.2171049263592377,-0.5005741344284832,1765206927,6,44278.621,2,False
0.6563756925123313,0.7958729803366121,2.2171049263592377,-0.5005741344284832,1765206927,6,44287.203,2,False
0.6586062158001028,0.7958729803366121,2.2171049263592377,-0.5005741344284832,1765206927,6,44295.938,2,False
0.6608367390878743,0.802762947542182,2.2171049263592377,-0.5005741344284832,1765206927,6,44304.312,2,False
0.6630672623756458,0.802762947542182,2.2171049263592377,-0.5005741344284832,1765206927,6,44313.086,2,False
0.6675283089511899,0.14132609580747726,-1.2281939692865114,-0.5005741344284832,1765207090,9,55836.434,0,False
0.6697588322389613,0.1482160630130471,-1.2281939692865114,-0.5005741344284832,1765207090,9,55845.188,0,False
0.6719893555267328,0.1482160630130471,-1.2281939692865114,-0.5005741344284832,1765207090,9,55853.844,0,False
0.6719893555267328,0.1482160630130471,-1.2281939692865114,-0.5005741344284832,1765207091,9,55861.641,0,False
0.6742198788145053,0.1482160630130471,-1.2281939692865114,-0.5005741344284832,1765207091,9,55870.805,0,False
0.6742198788145053,0.1482160630130471,-1.2281939692865114,-0.5005741344284832,1765207091,9,55880.32,0,False
0.6742198788145053,0.1482160630130471,-1.2281939692865114,-0.5005741344284832,1765207091,9,55888.82,0,False
0.6764504021022768,0.1482160630130471,-1.2281939692865114,-0.5005741344284832,1765207091,9,55896.594,0,False
0.6764504021022768,0.15510603021861694,-1.2281939692865114,-0.5005741344284832,1765207091,9,55906.176,0,False
