Speed_kmh,RPM,Throttle,Brake,Steering,Gear,lap_id,iCurrentTime_ms,CarX,CarY,CarZ,Distance
229.78,11996,1.0,0.0,-0.004,5,79,35358,784.244873046875,0.1548390090465545,-1229.7730712890625,2325.047
233.05,12178,1.0,0.0,-0.007,5,79,35457,790.263916015625,0.1168185845017433,-1231.8507080078125,2331.312
236.15,12259,1.0,0.0,-0.006,5,79,35559,796.5445556640625,0.0714666619896888,-1234.03662109375,2337.984
239.01,12413,1.0,0.0,-0.005,5,79,35655,802.5233154296875,0.0335777401924133,-1236.1370849609375,2344.453
241.67,12571,1.0,0.0,-0.002,5,79,35760,809.1319580078125,-0.0006716171628795,-1238.4803466796875,2351.375
243.92,11249,1.0,0.0,-0.002,6,79,35859,815.4203491210938,-0.031469952315092,-1240.7249755859375,2358.14
246.65,11351,1.0,0.0,-0.0,6,79,35958,821.7706298828125,-0.0596817806363105,-1242.998291015625,2364.89
249.25,11554,1.0,0.0,-0.0,6,79,36063,828.5780639648438,-0.0993853285908699,-1245.4390869140625,2372.093
251.99,11586,1.0,0.0,0.004,6,79,36162,835.0670166015625,-0.1456047147512436,-1247.7685546875,2378.953
254.59,11740,1.0,0.0,0.002,6,79,36261,841.6239624023438,-0.1806719303131103,-1250.1190185546875,2385.89
257.15,11835,1.0,0.0,0.005,6,79,36366,848.6527709960938,-0.2195934355258941,-1252.632568359375,2393.297
259.69,11948,1.0,0.0,0.009,6,79,36465,855.3504638671875,-0.2426149696111679,-1255.0150146484375,2400.375
262.16,12052,1.0,0.0,0.003,6,79,36567,862.324951171875,-0.2810521125793457,-1257.468994140625,2407.859
264.55,12130,1.0,0.0,0.007,6,79,36666,869.1669311523438,-0.314652144908905,-1259.8482666015625,2415.109
266.73,12242,1.0,0.0,0.008,6,79,36771,876.493408203125,-0.3404030799865722,-1262.373291015625,2422.843
268.53,10755,1.0,0.0,0.024,7,79,36870,883.459716796875,-0.3672161400318146,-1264.7506103515625,2430.14
270.32,10866,1.0,0.0,0.049,7,79,36969,890.4889526367188,-0.39609295129776,-1267.095947265625,2437.484
272.2,10923,1.0,0.0,0.085,7,79,37074,898.0326538085938,-0.4430786073207855,-1269.4871826171875,2445.39
267.78,10247,0.0,0.99,0.116,7,79,37170,904.9920654296876,-0.4970290958881378,-1271.50390625,2452.859
255.17,9734,0.0,0.99,0.108,7,79,37275,912.3770751953124,-0.5672386288642883,-1273.374267578125,2460.359
243.1,9162,0.0,0.99,0.14,7,79,37377,919.2700805664062,-0.6506204605102539,-1274.819091796875,2467.468
234.31,9220,0.0,0.03,0.134,7,79,37476,925.7171020507812,-0.7451934814453125,-1275.8533935546875,2474.109
230.55,8999,0.0,0.35,0.21,7,79,37578,932.2905883789062,-0.8421509861946106,-1276.5284423828125,2480.625
228.45,9240,1.0,0.0,0.21,7,79,37680,938.7554931640624,-0.942456603050232,-1276.8209228515625,2487.031
225.95,8847,0.0,0.19,0.307,7,79,37779,945.0263061523438,-1.0381708145141602,-1276.7415771484375,2493.421
225.45,9095,1.0,0.0,0.303,7,79,37878,951.19970703125,-1.1396156549453735,-1276.297119140625,2499.437
225.44,8847,0.0,0.29,0.373,7,79,37977,957.3456420898438,-1.1904120445251465,-1275.420166015625,2505.781
222.27,8868,0.62,0.0,0.394,7,79,38082,963.7227783203124,-1.2319412231445312,-1274.0672607421875,2512.125
219.95,8730,0.44,0.0,0.474,7,79,38181,969.57373046875,-1.2819501161575315,-1272.430908203125,2518.39
218.04,8686,0.54,0.0,0.533,7,79,38283,975.4345703125,-1.3360553979873655,-1270.4019775390625,2524.484
215.81,8524,0.08,0.0,0.554,7,79,38382,980.9427490234376,-1.376721978187561,-1268.109375,2530.562
212.67,9346,0.0,0.0,0.574,6,79,38481,986.226318359375,-1.4036941528320312,-1265.50390625,2536.515
209.06,9119,0.0,0.0,0.575,6,79,38586,991.533935546875,-1.4262274503707886,-1262.401123046875,2542.609
205.61,9260,0.0,0.0,0.566,6,79,38685,996.2261352539062,-1.4404507875442505,-1259.166259765625,2548.265
202.11,9104,0.0,0.0,0.575,6,79,38790,1000.8529663085938,-1.4540541172027588,-1255.437744140625,2554.187
198.48,8935,0.0,0.0,0.581,6,79,38889,1004.8650512695312,-1.4640852212905884,-1251.6697998046875,2559.75
195.21,8789,0.0,0.0,0.586,6,79,38988,1008.5228881835938,-1.470191478729248,-1247.6826171875,2565.218
192.03,8639,0.0,0.0,0.574,6,79,39090,1011.9193115234376,-1.4760462045669556,-1243.3787841796875,2570.625
189.01,9328,0.0,0.0,0.578,5,79,39192,1014.9406127929688,-1.4877779483795166,-1238.90869140625,2576.0
185.91,9397,0.0,0.0,0.577,5,79,39291,1017.4917602539062,-1.494466781616211,-1234.432861328125,2581.281
183.14,9482,0.0,0.0,0.49,5,79,39393,1019.749755859375,-1.5081993341445925,-1229.722412109375,2586.453
180.56,8863,1.0,0.0,0.316,5,79,39492,1021.589599609375,-1.5304592847824097,-1225.074951171875,2591.5
181.44,9494,1.0,0.0,0.15,5,79,39591,1023.0950927734376,-1.5527793169021606,-1220.343017578125,2596.531
183.72,9631,1.0,0.0,0.061,5,79,39696,1024.396728515625,-1.5689547061920166,-1215.181884765625,2601.828
186.48,9735,1.0,0.0,0.038,5,79,39798,1025.4539794921875,-1.5805379152297974,-1210.043701171875,2606.921
189.48,9948,1.0,0.0,0.032,5,79,39897,1026.370361328125,-1.5823346376419067,-1204.9534912109375,2612.14
192.71,10105,1.0,0.0,0.033,5,79,39996,1027.2291259765625,-1.5837889909744265,-1199.76904296875,2617.468
195.77,10392,1.0,0.0,0.03,5,79,40095,1028.0362548828125,-1.58734393119812,-1194.488037109375,2622.828
199.2,10506,1.0,0.0,0.031,5,79,40200,1028.8350830078125,-1.6057063341140747,-1188.78173828125,2628.625
202.67,10634,1.0,0.0,0.033,5,79,40302,1029.546630859375,-1.626786470413208,-1183.1307373046875,2634.203
205.97,10803,1.0,0.0,0.033,5,79,40401,1030.1727294921875,-1.6506861448287964,-1177.5447998046875,2639.89
209.31,11039,1.0,0.0,0.028,5,79,40500,1030.72900390625,-1.6796683073043823,-1171.85986328125,2645.656
212.86,11111,1.0,0.0,0.023,5,79,40605,1031.24072265625,-1.7218037843704224,-1165.7232666015625,2651.828
216.23,11242,1.0,0.0,0.014,5,79,40704,1031.65087890625,-1.7573699951171875,-1159.8367919921875,2657.734
219.55,11430,1.0,0.0,-0.001,5,79,40803,1032.0120849609375,-1.7889549732208252,-1153.8575439453125,2663.734
222.77,11684,1.0,0.0,-0.006,5,79,40908,1032.372314453125,-1.8152494430541992,-1147.4161376953125,2670.015
226.04,11775,1.0,0.0,-0.005,5,79,41007,1032.716796875,-1.846525311470032,-1141.2528076171875,2676.25
229.29,11908,1.0,0.0,-0.011,5,79,41109,1033.089599609375,-1.875768065452576,-1134.8126220703125,2682.718
232.49,12059,1.0,0.0,-0.016,5,79,41211,1033.49267578125,-1.894700646400452,-1128.2816162109375,2689.265
234.98,10815,1.0,0.0,-0.016,6,79,41313,1033.9368896484375,-1.9081470966339111,-1121.6719970703125,2695.843
237.58,11005,1.0,0.0,-0.015,6,79,41415,1034.433349609375,-1.920310020446777,-1114.9921875,2702.531
240.32,11065,1.0,0.0,-0.012,6,79,41514,1034.96875,-1.9286390542984009,-1108.43896484375,2709.234
243.05,11176,1.0,0.0,-0.012,6,79,41616,1035.569580078125,-1.9283796548843384,-1101.6151123046875,2716.015
245.65,11355,1.0,0.0,-0.012,6,79,41718,1036.215576171875,-1.9435847997665403,-1094.7193603515625,2722.843
248.24,11456,1.0,0.0,-0.009,6,79,41817,1036.8875732421875,-1.9542241096496584,-1087.95703125,2729.718
250.88,11541,1.0,0.0,-0.005,6,79,41919,1037.618408203125,-1.956883311271668,-1080.92041015625,2736.718
253.46,11654,1.0,0.0,0.001,6,79,42015,1038.33349609375,-1.958672285079956,-1074.2333984375,2743.5
255.93,11757,1.0,0.0,0.0,6,79,42117,1039.1102294921875,-1.966934084892273,-1067.0596923828125,2750.687
258.45,11867,1.0,0.0,0.001,6,79,42219,1039.8936767578125,-1.966682195663452,-1059.81396484375,2757.953
260.89,11988,1.0,0.0,0.002,6,79,42321,1040.680419921875,-1.967559814453125,-1052.4984130859375,2765.281
262.83,12066,1.0,0.0,0.0,6,79,42423,1041.4696044921875,-1.975727677345276,-1045.116943359375,2772.703
264.64,12092,1.0,0.0,0.003,6,79,42522,1042.23681640625,-1.980087161064148,-1037.90283203125,2780.125
266.05,10652,1.0,0.0,0.009,7,79,42627,1043.048583984375,-1.9722139835357664,-1030.20654296875,2787.64
259.3,9881,0.0,0.99,0.023,7,79,42723,1043.7677001953125,-1.9790557622909544,-1023.200439453125,2794.765
246.73,9374,0.0,0.99,0.041,7,79,42825,1044.443115234375,-1.98547887802124,-1016.0700073242188,2801.937
233.82,8797,0.0,0.87,0.082,7,79,42924,1044.958740234375,-1.9743903875350952,-1009.4848022460938,2808.625
220.82,8462,0.0,0.99,0.087,7,79,43029,1045.319091796875,-1.981277346611023,-1002.8685913085938,2815.328
207.97,7848,0.0,0.99,0.108,7,79,43128,1045.4412841796875,-1.992991209030152,-996.9835205078124,2821.328
198.47,7798,0.0,0.03,0.161,7,79,43230,1045.337890625,-2.019415855407715,-991.2537231445312,2827.015
195.76,7531,0.0,0.67,0.232,7,79,43332,1044.9805908203125,-2.08229398727417,-985.6658325195312,2832.625
188.95,7440,0.0,0.05,0.238,7,79,43428,1044.384521484375,-2.158839702606201,-980.5879516601562,2837.797
186.79,7598,1.0,0.0,0.264,7,79,43533,1043.4091796875,-2.25835919380188,-975.2111206054688,2843.14
186.25,8892,1.0,0.0,0.328,6,79,43632,1042.1705322265625,-2.3602898120880127,-970.2343139648438,2848.39
185.4,8426,0.0,0.0,0.423,6,79,43731,1040.57470703125,-2.435566663742065,-965.3661499023438,2853.484
182.75,8272,0.0,0.0,0.415,6,79,43830,1038.6558837890625,-2.4964916706085205,-960.6823120117188,2858.562
180.63,7884,0.0,0.0,0.407,6,79,43935,1036.2598876953125,-2.528201103210449,-955.963623046875,2863.828
179.11,9567,1.0,0.0,0.312,5,79,44037,1033.5745849609375,-2.4978268146514893,-951.6505737304688,2868.953
180.39,9704,1.0,0.0,0.193,5,79,44133,1030.797607421875,-2.4559414386749268,-947.75048828125,2873.75
182.44,9873,1.0,0.0,0.17,5,79,44238,1027.423583984375,-2.389528512954712,-943.6800537109376,2878.937
184.84,10019,1.0,0.0,0.208,5,79,44337,1023.9470825195312,-2.3199384212493896,-940.0206909179688,2883.968
187.68,10030,1.0,0.0,0.229,5,79,44442,1019.9915161132812,-2.260796546936035,-936.2990112304688,2889.343
190.68,10121,1.0,0.0,0.178,5,79,44538,1016.1486206054688,-2.2250890731811523,-933.0310668945312,2894.375
193.49,10389,1.0,0.0,0.12,5,79,44643,1011.7020263671876,-2.203488111495972,-929.6209716796876,2900.0
196.54,10573,1.0,0.0,0.054,5,79,44742,1007.299560546875,-2.213862657546997,-926.5530395507812,2905.312
199.83,10608,1.0,0.0,0.048,5,79,44844,1002.5489501953124,-2.237571477890014,-923.55322265625,2911.0
203.29,10663,1.0,0.0,0.024,5,79,44946,997.6154174804688,-2.271189451217652,-920.6793212890624,2916.609
206.55,10953,1.0,0.0,0.008,5,79,45045,992.6814575195312,-2.310023546218872,-917.9546508789062,2922.281
210.0,11074,1.0,0.0,0.008,5,79,45144,987.6258544921876,-2.3520846366882324,-915.2559814453124,2928.015
213.62,11141,1.0,0.0,0.009,5,79,45249,982.1527099609376,-2.403110980987549,-912.3876953125,2934.109
217.09,11362,1.0,0.0,-0.002,5,79,45351,976.7412109375,-2.4510655403137207,-909.5565185546876,2940.125
220.01,11488,1.0,0.0,-0.004,5,79,45450,971.4057006835938,-2.495978116989136,-906.7732543945312,2946.312
222.74,11592,1.0,0.0,-0.002,5,79,45546,966.1691284179688,-2.529993295669556,-904.0426635742188,2952.234
225.41,11649,1.0,0.0,-0.008,5,79,45648,960.545166015625,-2.5553224086761475,-901.0989990234376,2958.547
227.92,11863,1.0,0.0,-0.008,5,79,45753,954.6940307617188,-2.5843522548675537,-898.0213623046875,2965.062
230.57,11976,1.0,0.0,-0.008,5,79,45852,949.1181030273438,-2.613780975341797,-895.0719604492188,2971.421
233.11,12074,1.0,0.0,-0.006,5,79,45951,943.48828125,-2.640810251235962,-892.0779418945312,2977.687
235.27,10821,1.0,0.0,-0.004,6,79,46053,937.6362915039062,-2.6683619022369385,-888.9515991210938,2984.343
237.48,10880,1.0,0.0,-0.006,6,79,46152,931.9086303710938,-2.698338031768799,-885.8797607421875,2991.047
239.49,11040,1.0,0.0,-0.008,6,79,46254,925.9589233398438,-2.706329584121704,-882.6751708984375,2997.765
241.69,11093,1.0,0.0,-0.011,6,79,46356,919.9635009765624,-2.719245195388794,-879.4290161132812,3004.531
243.81,11182,1.0,0.0,-0.002,6,79,46458,913.9246215820312,-2.7301604747772217,-876.1358642578125,3011.406
245.8,11274,1.0,0.0,0.002,6,79,46560,907.8409423828124,-2.7316486835479736,-872.8026123046875,3018.375
247.81,11377,1.0,0.0,0.003,6,79,46659,901.8870849609376,-2.730564594268799,-869.5414428710938,3025.125
249.76,11505,1.0,0.0,0.001,6,79,46764,895.5165405273438,-2.723311424255371,-866.0615234375,3032.265
251.71,11581,1.0,0.0,0.001,6,79,46860,889.6431884765625,-2.7144806385040283,-862.8595581054688,3039.093
253.74,11624,1.0,0.0,0.004,6,79,46962,883.3534545898438,-2.7043325901031494,-859.4342651367188,3046.14
255.37,11902,1.0,0.0,0.005,6,79,47064,877.0137939453125,-2.699890851974488,-855.9878540039062,3053.421
257.56,11764,1.0,0.0,0.005,6,79,47163,870.80810546875,-2.71269965171814,-852.62841796875,3060.406
259.43,11905,1.0,0.0,0.005,6,79,47265,864.3587646484375,-2.703540802001953,-849.156005859375,3067.671
261.19,11987,1.0,0.0,0.002,6,79,47367,857.8575439453125,-2.714598655700684,-845.6717529296875,3075.078
263.09,12014,1.0,0.0,-0.0,6,79,47466,851.4962158203125,-2.7064907550811768,-842.2764892578125,3082.359
264.81,12207,1.0,0.0,-0.0,6,79,47568,844.8952026367188,-2.69749402999878,-838.7598266601562,3089.75
266.25,10691,1.0,0.0,-0.001,7,79,47667,838.4533081054688,-2.692346811294556,-835.3261108398438,3097.109
267.89,10704,1.0,0.0,-0.003,7,79,47769,831.7783203125,-2.689906120300293,-831.7605590820312,3104.593
269.17,10943,1.0,0.0,-0.008,7,79,47871,825.0707397460938,-2.689327001571656,-828.1663818359375,3112.187
270.89,10816,1.0,0.0,-0.009,7,79,47973,818.3304443359375,-2.700148582458496,-824.539306640625,3119.781
272.24,11014,1.0,0.0,-0.009,7,79,48075,811.5632934570312,-2.697709321975708,-820.8726806640625,3127.453
273.87,10928,1.0,0.0,-0.009,7,79,48174,804.971923828125,-2.705116033554077,-817.27197265625,3135.14
275.2,11083,1.0,0.0,-0.009,7,79,48276,798.1607055664062,-2.6942265033721924,-813.512939453125,3142.843
276.67,11091,1.0,0.0,-0.009,7,79,48378,791.3304443359375,-2.687047243118286,-809.704833984375,3150.625
278.05,11195,1.0,0.0,-0.007,7,79,48477,784.6821899414062,-2.692497730255127,-805.962646484375,3158.343
279.49,11168,1.0,0.0,-0.01,7,79,48576,778.0164184570312,-2.6993699073791504,-802.1732177734375,3166.0
280.83,11268,1.0,0.0,-0.009,7,79,48678,771.1341552734375,-2.690178394317627,-798.2173461914062,3174.031
282.24,11270,1.0,0.0,-0.01,7,79,48777,764.4412841796875,-2.697028160095215,-794.3252563476562,3181.703
283.49,11369,1.0,0.0,-0.01,7,79,48882,757.3319702148438,-2.6855664253234863,-790.137451171875,3189.843
284.85,11376,1.0,0.0,-0.009,7,79,48981,750.6176147460938,-2.6849489212036133,-786.1376342773438,3197.64
286.12,11439,1.0,0.0,-0.01,7,79,49080,743.8929443359375,-2.6673943996429443,-782.0862426757812,3205.562
287.37,11467,1.0,0.0,-0.012,7,79,49185,736.7513427734375,-2.644627571105957,-777.7335205078125,3213.89
288.57,11542,1.0,0.0,-0.011,7,79,49287,729.8099975585938,-2.609302520751953,-773.443115234375,3221.953
289.75,11583,1.0,0.0,-0.013,7,79,49383,723.2769775390625,-2.571460962295532,-769.3448486328125,3229.875
290.92,11672,1.0,0.0,-0.015,7,79,49485,716.33837890625,-2.524595022201538,-764.9251708984375,3238.109
292.14,11664,1.0,0.0,-0.019,7,79,49587,709.4048461914062,-2.497793197631836,-760.4359130859375,3246.406
293.26,11699,1.0,0.0,-0.014,7,79,49686,702.686767578125,-2.481456995010376,-756.0037841796875,3254.343
294.3,11801,1.0,0.0,-0.016,7,79,49791,695.580810546875,-2.479644298553467,-751.2141723632812,3262.875
295.42,11817,1.0,0.0,-0.022,7,79,49890,688.9053344726562,-2.482417345046997,-746.6072998046875,3271.109
296.47,11840,1.0,0.0,-0.021,7,79,49992,682.0575561523438,-2.4726312160491943,-741.7664184570312,3279.421
297.52,11908,1.0,0.0,-0.016,7,79,50088,675.6387329101562,-2.480031728744507,-737.1279907226562,3287.437
298.61,11896,1.0,0.0,-0.019,7,79,50193,668.6488037109375,-2.512194395065308,-731.9593505859375,3296.015
299.51,12034,1.0,0.0,-0.013,7,79,50292,662.090087890625,-2.540989398956299,-726.9971313476562,3304.359
300.63,11987,1.0,0.0,-0.016,7,79,50391,655.5578002929688,-2.598062753677368,-721.9539184570312,3312.578
301.53,12077,1.0,0.0,-0.011,7,79,50496,648.6600341796875,-2.665633201599121,-716.5194702148438,3321.281
302.57,12072,1.0,0.0,-0.012,7,79,50592,642.3765258789062,-2.74708890914917,-711.4788208007812,3329.484
303.45,12385,1.0,0.0,-0.009,0,79,50694,635.72119140625,-2.8515405654907227,-706.0575561523438,3338.125
304.09,10799,1.0,0.0,-0.01,8,79,50796,629.0874633789062,-2.9904980659484863,-700.5797729492188,3346.625
304.8,10869,1.0,0.0,-0.0,8,79,50895,622.6650390625,-3.1504158973693848,-695.2139892578125,3355.015
305.55,10885,1.0,0.0,-0.006,8,79,51000,615.8638305664062,-3.3376669883728027,-689.4739379882812,3363.843
306.31,10882,1.0,0.0,-0.004,8,79,51102,609.2611694335938,-3.5441155433654785,-683.8630981445312,3372.578
306.98,10965,1.0,0.0,-0.001,8,79,51201,602.8497314453125,-3.744899272918701,-678.3877563476562,3380.875
307.76,10961,1.0,0.0,-0.003,8,79,51303,596.2421264648438,-3.96875,-672.7173461914062,3389.64
308.46,10982,1.0,0.0,-0.002,8,79,51405,589.6333618164062,-4.18574333190918,-667.0164184570312,3398.484
309.19,11009,1.0,0.0,-0.002,8,79,51501,583.4107666015625,-4.397503852844238,-661.626220703125,3406.812
309.9,10998,1.0,0.0,-0.004,8,79,51606,576.5973510742188,-4.642843723297119,-655.7084350585938,3415.64
310.53,11056,1.0,0.0,0.001,8,79,51705,570.1639404296875,-4.849032878875732,-650.1099243164062,3424.328
311.23,11073,1.0,0.0,-0.003,8,79,51807,563.5245971679688,-5.077009677886963,-644.3251342773438,3432.953
311.92,11056,1.0,0.0,0.001,8,79,51909,556.873779296875,-5.3071770668029785,-638.5252075195312,3441.797
312.47,11146,1.0,0.0,0.0,8,79,52011,550.2083129882812,-5.520962715148926,-632.71337890625,3450.64
313.17,11149,1.0,0.0,-0.001,8,79,52110,543.7259521484375,-5.7318549156188965,-627.0596313476562,3459.484
313.81,11136,1.0,0.0,-0.002,8,79,52212,537.0364990234375,-5.944652080535889,-621.2203979492188,3468.25
314.32,11228,1.0,0.0,-0.002,8,79,52314,530.3380126953125,-6.148723602294922,-615.3646240234375,3476.953
314.94,11255,1.0,0.0,-0.001,8,79,52413,523.828857421875,-6.3418707847595215,-609.6644287109375,3485.64
315.58,11211,1.0,0.0,-0.002,8,79,52515,517.115478515625,-6.551515102386475,-603.7753295898438,3494.656
316.12,11268,1.0,0.0,-0.001,8,79,52614,510.5921936035156,-6.751679420471191,-598.0425415039062,3503.343
316.7,11267,1.0,0.0,-0.001,8,79,52716,503.8633728027344,-6.94434928894043,-592.12060546875,3512.156
317.24,11282,1.0,0.0,-0.002,8,79,52818,497.125244140625,-7.131772041320801,-586.185546875,3521.187
317.77,11262,1.0,0.0,-0.001,8,79,52920,490.3774719238281,-7.304198741912842,-580.2379150390625,3530.203
318.23,11300,1.0,0.0,-0.0,8,79,53022,483.6202697753906,-7.415558338165283,-574.2785034179688,3539.25
318.63,11387,1.0,0.0,0.001,8,79,53118,477.2527770996094,-7.50329065322876,-568.659423828125,3547.797
319.18,11321,1.0,0.0,-0.001,8,79,53220,470.4779968261719,-7.5815887451171875,-562.6793823242188,3556.828
319.63,11343,1.0,0.0,-0.002,8,79,53322,463.6972351074219,-7.631765365600586,-556.68701171875,3565.843
320.05,11360,1.0,0.0,-0.003,8,79,53424,456.9107971191406,-7.655782222747803,-550.6812744140625,3574.921
320.46,11380,1.0,0.0,-0.002,8,79,53523,450.3218688964844,-7.664915084838867,-544.8380737304688,3583.906
320.84,11411,1.0,0.0,-0.002,8,79,53625,443.53033447265625,-7.650087356567383,-538.8028564453125,3592.921
321.24,11398,1.0,0.0,-0.0,8,79,53727,436.7388916015625,-7.630878925323486,-532.7515869140625,3602.062
321.59,11425,1.0,0.0,-0.001,8,79,53829,429.947265625,-7.565390110015869,-526.6842041015625,3611.062
321.97,11420,1.0,0.0,0.002,8,79,53925,423.55316162109375,-7.487815856933594,-520.9623413085938,3619.687
322.3,11431,1.0,0.0,0.002,8,79,54027,416.7522277832031,-7.375535011291504,-514.8765258789062,3628.875
322.64,11450,1.0,0.0,0.003,8,79,54132,409.7388916015625,-7.233144760131836,-508.61126708984375,3638.156
322.97,11457,1.0,0.0,0.001,8,79,54231,403.1099853515625,-7.093629837036133,-502.7086486816406,3647.093
323.27,11489,1.0,0.0,0.005,8,79,54330,396.4625854492188,-6.941049098968506,-496.81396484375,3656.062
323.6,11491,1.0,0.0,0.004,8,79,54429,389.7951354980469,-6.7913594245910645,-490.9286193847656,3664.937
323.91,11515,1.0,0.0,0.003,8,79,54531,382.9034423828125,-6.636317729949951,-484.87701416015625,3674.093
324.23,11492,1.0,0.0,0.0,8,79,54633,375.988525390625,-6.4934258460998535,-478.837646484375,3683.234
324.5,11536,1.0,0.0,-0.0,8,79,54732,369.2570190429688,-6.334870338439941,-472.9874572753906,3692.015
324.81,11513,1.0,0.0,-0.002,8,79,54834,362.3038024902344,-6.167863845825195,-466.9671630859375,3701.25
325.08,11550,1.0,0.0,-0.001,8,79,54933,355.5430908203125,-5.991916656494141,-461.1274108886719,3710.312
325.38,11553,1.0,0.0,-0.004,8,79,55038,348.3644714355469,-5.820995807647705,-454.9290161132813,3719.64
325.64,11573,1.0,0.0,-0.005,8,79,55140,341.3883972167969,-5.656173706054688,-448.8981323242188,3728.797
325.9,11598,1.0,0.0,-0.003,8,79,55239,334.61981201171875,-5.505932807922363,-443.0304260253906,3737.828
326.14,11639,1.0,0.0,-0.003,8,79,55338,327.85498046875,-5.364509105682373,-437.1468200683594,3746.671
326.48,11572,1.0,0.0,-0.002,8,79,55440,320.8890991210937,-5.244871616363525,-431.068603515625,3755.984
326.7,11635,1.0,0.0,0.002,8,79,55542,313.926513671875,-5.114133358001709,-424.9751281738281,3765.312
326.97,11641,1.0,0.0,-0.002,8,79,55644,306.9603881835937,-4.9989447593688965,-418.8728942871094,3774.593
327.26,11651,1.0,0.0,0.0,8,79,55743,300.1944274902344,-4.899261474609375,-412.9442443847656,3783.531
327.55,11640,1.0,0.0,0.0,8,79,55845,293.2174072265625,-4.8136305809021,-406.8307495117188,3792.937
327.8,11655,1.0,0.0,0.0,8,79,55944,286.4373779296875,-4.718840599060059,-400.8952941894531,3801.843
328.1,11635,1.0,0.0,0.001,8,79,56043,279.64801025390625,-4.642539978027344,-394.9602966308594,3810.937
328.33,11694,1.0,0.0,-0.002,8,79,56148,272.4355773925781,-4.562274932861328,-388.66607666015625,3820.421
318.92,10976,0.0,0.99,-0.002,8,79,56247,265.7002868652344,-4.50827169418335,-382.7956237792969,3829.359
305.27,10525,0.0,0.99,-0.003,8,79,56352,258.8470153808594,-4.453896045684815,-376.8212890625,3838.531
292.13,10002,0.0,0.99,-0.003,8,79,56454,252.487060546875,-4.403217315673828,-371.2649230957031,3846.937
279.3,9611,0.0,0.99,-0.002,8,79,56550,246.76492309570312,-4.380980968475342,-366.2507019042969,3854.593
266.33,9167,0.0,0.99,-0.013,8,79,56652,240.96630859375,-4.3392839431762695,-361.1518859863281,3862.328
254.35,9270,1.0,0.99,-0.025,0,79,56751,235.60646057128903,-4.301309585571289,-356.410400390625,3869.671
241.92,9340,0.0,0.99,-0.046,7,79,56853,230.3813934326172,-4.293015003204346,-351.7143859863281,3876.718
229.96,8706,0.0,0.99,-0.07,7,79,56955,225.48133850097656,-4.283920764923096,-347.1745910644531,3883.39
216.76,7966,0.0,0.99,-0.08,7,79,57057,220.95220947265625,-4.288483142852783,-342.7729797363281,3889.703
203.94,7835,1.0,0.99,-0.095,0,79,57159,216.82049560546875,-4.29828691482544,-338.49951171875,3895.671
191.23,8284,0.0,0.99,-0.115,6,79,57255,213.3028717041016,-4.308939456939697,-334.58612060546875,3901.093
179.85,7405,0.0,0.97,-0.146,6,79,57360,209.8514404296875,-4.324652671813965,-330.4274597167969,3906.5
171.51,7349,0.0,0.01,-0.158,6,79,57459,206.95526123046875,-4.349682331085205,-326.59814453125,3911.312
172.34,9473,1.0,0.0,-0.224,0,79,57558,204.31158447265625,-4.382078647613525,-322.6876220703125,3916.031
166.49,7970,0.0,0.4,-0.283,5,79,57657,201.8994140625,-4.414776802062988,-318.6728210449219,3920.75
161.99,7906,0.0,0.07,-0.216,5,79,57762,199.71142578125,-4.4374213218688965,-314.42730712890625,3925.578
161.42,8217,0.0,0.04,-0.249,5,79,57861,197.9553680419922,-4.447968006134033,-310.35577392578125,3930.0
160.9,8747,0.5,0.0,-0.251,5,79,57966,196.3358154296875,-4.469885349273682,-305.9461669921875,3934.64
161.68,10363,1.0,0.0,-0.235,4,79,58062,195.08071899414065,-4.49485445022583,-301.84783935546875,3938.984
164.56,10718,1.0,0.0,-0.203,4,79,58167,193.954833984375,-4.512848377227783,-297.229248046875,3943.656
167.26,11374,1.0,0.0,-0.171,4,79,58263,193.1641540527344,-4.50949239730835,-292.8768310546875,3948.171
170.19,11569,1.0,0.0,-0.134,4,79,58368,192.5220642089844,-4.515616416931152,-287.9926147460937,3953.015
173.71,11032,1.0,0.0,-0.08,4,79,58470,192.12985229492188,-4.527426242828369,-283.1356201171875,3957.828
177.34,11277,1.0,0.0,-0.036,4,79,58569,191.9625396728516,-4.541059970855713,-278.3124084472656,3962.625
181.14,11551,1.0,0.0,0.007,4,79,58671,191.9520263671875,-4.572331428527832,-273.2335205078125,3967.812
185.19,11698,1.0,0.0,0.037,4,79,58770,192.03765869140625,-4.612943172454834,-268.194091796875,3972.734
189.29,11962,1.0,0.0,0.063,4,79,58872,192.13555908203125,-4.655574798583984,-262.88702392578125,3978.078
193.45,12096,1.0,0.0,0.09,4,79,58974,192.153076171875,-4.696560382843018,-257.4632568359375,3983.562
196.62,10399,1.0,0.0,0.082,5,79,59073,192.04139709472656,-4.742727756500244,-252.1050720214844,3988.859
199.95,10645,1.0,0.0,0.144,5,79,59178,191.7222137451172,-4.7884440422058105,-246.3240509033203,3994.578
203.35,10711,1.0,0.0,0.134,5,79,59277,191.1959228515625,-4.826506614685059,-240.8025054931641,4000.187
206.32,11000,1.0,0.0,0.135,5,79,59379,190.38511657714844,-4.847635746002197,-235.0518493652344,4006.015
208.93,10832,0.32,0.0,0.216,5,79,59481,189.32098388671875,-4.880888938903809,-229.25440979003903,4011.828
209.05,10928,1.0,0.0,0.222,5,79,59577,188.09706115722656,-4.954024314880371,-223.8290100097656,4017.453
